time,distance,velocity,raw_velocity
2.205,10.871,5.757745,5.407715
2.206,10.878,5.76046,5.405273
2.207,10.885,5.763184,5.40332
2.208,10.893,5.765915,5.402344
2.209,10.9,5.768654,5.402344
2.21,10.907,5.771402,5.40332
2.211,10.915,5.774158,5.404785
2.212,10.922,5.776922,5.408203
2.213,10.929,5.779695,5.411621
2.214,10.936,5.782476,5.416504
2.215,10.944,5.785266,5.422363
2.216,10.951,5.788064,5.428711
2.217,10.958,5.790872,5.436035
2.218,10.965,5.793687,5.444336
2.219,10.973,5.796512,5.454102
2.22,10.98,5.799345,5.464355
2.221,10.987,5.802186,5.475586
2.222,10.995,5.805037,5.487793
2.223,11.002,5.807896,5.500977
2.224,11.009,5.810763,5.514648
2.225,11.016,5.813639,5.529785
2.226,11.024,5.816524,5.545898
2.227,11.031,5.819417,5.5625
2.228,11.038,5.822319,5.580566
2.229,11.046,5.825229,5.599121
2.23,11.053,5.828148,5.618652
2.231,11.06,5.831075,5.63916
2.232,11.067,5.83401,5.661133
2.233,11.075,5.836952,5.683105
2.234,11.082,5.839903,5.705078
2.235,11.089,5.842862,5.726074
2.236,11.097,5.845829,5.747559
2.237,11.104,5.848802,5.76709
2.238,11.111,5.851783,5.787109
2.239,11.118,5.854772,5.806152
2.24,11.126,5.857767,5.824707
2.241,11.133,5.86077,5.842285
2.242,11.14,5.863779,5.860352
2.243,11.148,5.866794,5.876953
2.244,11.155,5.869816,5.893066
2.245,11.162,5.872843,5.908691
2.246,11.17,5.875877,5.924316
2.247,11.177,5.878916,5.938477
2.248,11.184,5.88196,5.953125
2.249,11.191,5.88501,5.966309
2.25,11.199,5.888065,5.979004
2.251,11.206,5.891124,5.991699
2.252,11.213,5.894187,6.003418
2.253,11.221,5.897254,6.014648
2.254,11.228,5.900326,6.025391
2.255,11.235,5.9034,6.035156
2.256,11.243,5.906478,6.04541
2.257,11.25,5.909559,6.053711
2.258,11.257,5.912643,6.0625
2.259,11.264,5.915729,6.070313
2.26,11.272,5.918817,6.078125
2.261,11.279,5.921906,6.084473
2.262,11.286,5.924997,6.090332
2.263,11.294,5.92809,6.09668
2.264,11.301,5.931183,6.101563
2.265,11.308,5.934276,6.105957
2.266,11.316,5.93737,6.109863
2.267,11.323,5.940464,6.113281
2.268,11.33,5.943556,6.116211
2.269,11.338,5.946649,6.118652
2.27,11.345,5.94974,6.120117
2.271,11.352,5.95283,6.121094
2.272,11.36,5.955918,6.12207
2.273,11.367,5.959003,6.12207
2.274,11.374,5.962087,6.121582
2.275,11.382,5.965168,6.120605
2.276,11.389,5.968246,6.118652
2.277,11.396,5.97132,6.116699
2.278,11.404,5.974391,6.11377
2.279,11.411,5.977457,6.110352
2.28,11.418,5.980519,6.106934
2.281,11.425,5.983577,6.102051
2.282,11.433,5.98663,6.097168
2.283,11.44,5.989677,6.091797
2.284,11.447,5.992719,6.085938
2.285,11.455,5.995756,6.080078
2.286,11.462,5.998785,6.075195
2.287,11.469,6.001809,6.068359
2.288,11.477,6.004826,6.0625
2.289,11.484,6.007836,6.056641
2.29,11.491,6.010839,6.050293
2.291,11.499,6.013834,6.044922
2.292,11.506,6.016821,6.037598
2.293,11.513,6.019801,6.030762
2.294,11.521,6.022772,6.025391
2.295,11.528,6.025735,6.018555
2.296,11.535,6.028689,6.012207
2.297,11.543,6.031634,6.003906
2.298,11.55,6.03457,5.998047
2.299,11.558,6.037496,5.991211
2.3,11.565,6.040413,5.984863
2.301,11.572,6.04332,5.977051
2.302,11.58,6.046217,5.970215
2.303,11.587,6.049104,5.962402
2.304,11.594,6.05198,5.955078
2.305,11.602,6.054846,5.947754
2.306,11.609,6.057702,5.94043
2.307,11.616,6.060546,5.932617
2.308,11.624,6.06338,5.924805
2.309,11.631,6.066203,5.91748
2.31,11.638,6.069014,5.90918
2.311,11.646,6.071814,5.901367
2.312,11.653,6.074603,5.894043
2.313,11.66,6.07738,5.885254
2.314,11.668,6.080145,5.876953
2.315,11.675,6.082899,5.868652
2.316,11.682,6.085641,5.86084
2.317,11.69,6.088371,5.851563
2.318,11.697,6.091089,5.84375
2.319,11.704,6.093796,5.834473
2.32,11.712,6.09649,5.826172
2.321,11.719,6.099173,5.816895
2.322,11.727,6.101843,5.809082
2.323,11.734,6.104502,5.798828
2.324,11.741,6.107148,5.790039
2.325,11.749,6.109783,5.781738
2.326,11.756,6.112406,5.771973
2.327,11.763,6.115016,5.762207
2.328,11.771,6.117615,5.753906
2.329,11.778,6.120202,5.743164
2.33,11.785,6.122777,5.734375
2.331,11.793,6.125341,5.724609
2.332,11.8,6.127893,5.714844
2.333,11.808,6.130434,5.705078
2.334,11.815,6.132962,5.696289
2.335,11.822,6.13548,5.688477
2.336,11.83,6.137987,5.682129
2.337,11.837,6.140482,5.675293
2.338,11.844,6.142966,5.670898
2.339,11.852,6.14544,5.66748
2.34,11.859,6.147902,5.664551
2.341,11.867,6.150355,5.662109
2.342,11.874,6.152797,5.662109
2.343,11.881,6.155229,5.661133
2.344,11.889,6.15765,5.663086
2.345,11.896,6.160062,5.665039
2.346,11.903,6.162464,5.668945
2.347,11.911,6.164856,5.671875
2.348,11.918,6.16724,5.677734
2.349,11.926,6.169614,5.683105
2.35,11.933,6.171979,5.690918
2.351,11.94,6.174335,5.69873
2.352,11.948,6.176683,5.708496
2.353,11.955,6.179023,5.71875
2.354,11.962,6.181355,5.729004
2.355,11.97,6.183678,5.741211
2.356,11.977,6.185994,5.754395
2.357,11.985,6.188302,5.768555
2.358,11.992,6.190603,5.783691
2.359,11.999,6.192897,5.799805
2.36,12.007,6.195184,5.816895
2.361,12.014,6.197464,5.835449
2.362,12.022,6.199739,5.854492
2.363,12.029,6.202006,5.874512
2.364,12.036,6.204268,5.895508
2.365,12.044,6.206524,5.916992
2.366,12.051,6.208775,5.940918
2.367,12.058,6.21102,5.964355
2.368,12.066,6.213259,5.989746
2.369,12.073,6.215494,6.016602
2.37,12.081,6.217724,6.042969
2.371,12.088,6.21995,6.070801
2.372,12.095,6.222171,6.100586
2.373,12.103,6.224388,6.130371
2.374,12.11,6.226601,6.161621
2.375,12.118,6.22881,6.192871
2.376,12.125,6.231016,6.227051
2.377,12.132,6.233218,6.260254
2.378,12.14,6.235416,6.29541
2.379,12.147,6.237612,6.33252
2.38,12.155,6.239805,6.368652
2.381,12.162,6.241995,6.406738
2.382,12.169,6.244182,6.445801
2.383,12.177,6.246367,6.48584
2.384,12.184,6.248549,6.524902
2.385,12.192,6.25073,6.563477
2.386,12.199,6.252908,6.601074
2.387,12.206,6.255084,6.638672
2.388,12.214,6.257257,6.674316
2.389,12.221,6.25943,6.708984
2.39,12.229,6.2616,6.744629
2.391,12.236,6.26377,6.777344
2.392,12.244,6.265937,6.811035
2.393,12.251,6.268103,6.842773
2.394,12.258,6.270267,6.875
2.395,12.266,6.272431,6.905762
2.396,12.273,6.274593,6.93457
2.397,12.281,6.276753,6.964355
2.398,12.288,6.278913,6.992188
2.399,12.295,6.281071,7.02002
2.4,12.303,6.283228,7.046387
2.401,12.31,6.285384,7.072754
2.402,12.318,6.287539,7.097656
2.403,12.325,6.289692,7.12207
2.404,12.332,6.291844,7.145508
2.405,12.34,6.293996,7.167969
2.406,12.347,6.296145,7.189941
2.407,12.355,6.298294,7.211914
2.408,12.362,6.300441,7.231934
2.409,12.37,6.302587,7.251953
2.41,12.377,6.304732,7.27002
2.411,12.384,6.306875,7.288574
2.412,12.392,6.309016,7.306152
2.413,12.399,6.311156,7.321777
2.414,12.407,6.313294,7.337891
2.415,12.414,6.31543,7.353027
2.416,12.422,6.317564,7.366699
2.417,12.429,6.319697,7.380371
2.418,12.436,6.321827,7.393066
2.419,12.444,6.323956,7.404785
2.42,12.451,6.326081,7.415527
2.421,12.459,6.328205,7.425781
2.422,12.466,6.330325,7.435547
2.423,12.474,6.332443,7.443848
2.424,12.481,6.334558,7.45166
2.425,12.488,6.336671,7.458984
2.426,12.496,6.33878,7.464844
2.427,12.503,6.340886,7.470703
2.428,12.511,6.342988,7.475098
2.429,12.518,6.345087,7.479492
2.43,12.526,6.347182,7.481934
2.431,12.533,6.349273,7.484863
2.432,12.54,6.35136,7.486328
2.433,12.548,6.353442,7.486816
2.434,12.555,6.355521,7.486328
2.435,12.563,6.357594,7.48584
2.436,12.57,6.359663,7.48291
2.437,12.578,6.361727,7.479004
2.438,12.585,6.363786,7.475098
2.439,12.593,6.365839,7.46875
2.44,12.6,6.367887,7.462891
2.441,12.607,6.36993,7.45459
2.442,12.615,6.371966,7.445801
2.443,12.622,6.373997,7.435059
2.444,12.63,6.376021,7.425293
2.445,12.637,6.378039,7.413086
2.446,12.645,6.38005,7.399902
2.447,12.652,6.382055,7.384766
2.448,12.66,6.384053,7.370117
2.449,12.667,6.386044,7.353516
2.45,12.674,6.388028,7.336426
2.451,12.682,6.390005,7.318359
2.452,12.689,6.391974,7.297852
2.453,12.697,6.393935,7.277832
2.454,12.704,6.395889,7.255859
2.455,12.712,6.397836,7.23291
2.456,12.719,6.399774,7.209473
2.457,12.727,6.401704,7.184082
2.458,12.734,6.403626,7.158691
2.459,12.742,6.40554,7.131348
2.46,12.749,6.407446,7.102539
2.461,12.756,6.409343,7.074707
2.462,12.764,6.411232,7.042969
2.463,12.771,6.413112,7.012695
2.464,12.779,6.414984,6.979492
2.465,12.786,6.416847,6.946777
2.466,12.794,6.418701,6.912109
2.467,12.801,6.420547,6.875977
2.468,12.809,6.422383,6.839355
2.469,12.816,6.424211,6.801758
2.47,12.824,6.42603,6.763184
2.471,12.831,6.42784,6.723145
2.472,12.839,6.429642,6.681641
2.473,12.846,6.431434,6.640137
2.474,12.853,6.433218,6.597168
2.475,12.861,6.434993,6.552734
2.476,12.868,6.436759,6.507324
2.477,12.876,6.438517,6.460938
2.478,12.883,6.440266,6.413574
2.479,12.891,6.442006,6.365234
2.48,12.898,6.443737,6.31543
2.481,12.906,6.44546,6.265137
2.482,12.913,6.447175,6.213379
2.483,12.921,6.448881,6.161133
2.484,12.928,6.450579,6.109863
2.485,12.936,6.452269,6.061035
2.486,12.943,6.453951,6.012695
2.487,12.951,6.455625,5.966797
2.488,12.958,6.457291,5.92334
2.489,12.966,6.458949,5.880371
2.49,12.973,6.4606,5.839355
2.491,12.98,6.462243,5.800781
2.492,12.988,6.463879,5.762695
2.493,12.995,6.465508,5.727539
2.494,13.003,6.467129,5.693359
2.495,13.01,6.468744,5.661133
2.496,13.018,6.470352,5.630859
2.497,13.025,6.471953,5.602051
2.498,13.033,6.473547,5.574707
2.499,13.04,6.475136,5.549316
2.5,13.048,6.476718,5.525391
2.501,13.055,6.478294,5.50293
2.502,13.063,6.479865,5.483887
2.503,13.07,6.481429,5.464355
2.504,13.078,6.482988,5.447266
2.505,13.085,6.484541,5.432617
2.506,13.093,6.486089,5.419434
2.507,13.1,6.487632,5.407227
2.508,13.108,6.48917,5.397461
2.509,13.115,6.490704,5.38916
2.51,13.123,6.492232,5.382324
2.511,13.13,6.493756,5.376953
2.512,13.138,6.495275,5.374023
2.513,13.145,6.496791,5.373047
2.514,13.153,6.498302,5.373047
2.515,13.16,6.499809,5.374023
2.516,13.168,6.501313,5.379395
2.517,13.175,6.502813,5.383301
2.518,13.183,6.504309,5.391113
2.519,13.19,6.505802,5.398926
2.52,13.198,6.507291,5.410156
2.521,13.205,6.508778,5.421875
2.522,13.213,6.510261,5.436523
2.523,13.22,6.511742,5.451172
2.524,13.228,6.513219,5.46875
2.525,13.235,6.514694,5.488281
2.526,13.243,6.516167,5.508301
2.527,13.25,6.517637,5.530762
2.528,13.258,6.519104,5.555664
2.529,13.265,6.52057,5.580566
2.53,13.273,6.522033,5.608398
2.531,13.28,6.523494,5.637695
2.532,13.288,6.524953,5.668945
2.533,13.295,6.52641,5.701172
2.534,13.303,6.527865,5.733398
2.535,13.31,6.529319,5.765625
2.536,13.318,6.530771,5.798828
2.537,13.325,6.532221,5.82959
2.538,13.333,6.53367,5.862305
2.539,13.34,6.535118,5.894043
2.54,13.348,6.536563,5.925781
2.541,13.355,6.538008,5.956543
2.542,13.363,6.539451,5.98877
2.543,13.37,6.540893,6.019043
2.544,13.378,6.542333,6.050781
2.545,13.385,6.543773,6.081055
2.546,13.393,6.545211,6.112793
2.547,13.4,6.546648,6.14209
2.548,13.408,6.548084,6.173828
2.549,13.415,6.549519,6.203125
2.55,13.423,6.550952,6.234375
2.551,13.43,6.552385,6.263672
2.552,13.438,6.553817,6.293945
2.553,13.445,6.555248,6.323242
2.554,13.453,6.556677,6.352539
2.555,13.46,6.558106,6.382324
2.556,13.468,6.559534,6.411621
2.557,13.475,6.56096,6.440918
2.558,13.483,6.562386,6.469727
2.559,13.49,6.56381,6.499023
2.56,13.498,6.565233,6.527344
2.561,13.505,6.566655,6.555664
2.562,13.513,6.568076,6.584473
2.563,13.52,6.569496,6.612305
2.564,13.528,6.570914,6.640625
2.565,13.535,6.572331,6.668457
2.566,13.543,6.573748,6.696289
2.567,13.551,6.575162,6.724121
2.568,13.558,6.576575,6.751465
2.569,13.566,6.577987,6.779297
2.57,13.573,6.579396,6.805664
2.571,13.581,6.580805,6.833984
2.572,13.588,6.582211,6.859863
2.573,13.596,6.583616,6.886719
2.574,13.603,6.585019,6.913574
2.575,13.611,6.58642,6.939941
2.576,13.618,6.587819,6.966797
2.577,13.626,6.589216,6.992188
2.578,13.633,6.590611,7.018555
2.579,13.641,6.592003,7.044922
2.58,13.648,6.593392,7.070313
2.581,13.656,6.59478,7.096191
2.582,13.663,6.596164,7.121094
2.583,13.671,6.597546,7.146484
2.584,13.679,6.598925,7.171875
2.585,13.686,6.600301,7.195313
2.586,13.694,6.601675,7.220215
2.587,13.701,6.603044,7.243164
2.588,13.709,6.604411,7.266602
2.589,13.716,6.605773,7.289063
2.59,13.724,6.607133,7.311523
2.591,13.731,6.608489,7.33252
2.592,13.739,6.60984,7.35498
2.593,13.746,6.611188,7.374512
2.594,13.754,6.612532,7.395508
2.595,13.761,6.613872,7.415527
2.596,13.769,6.615207,7.435059
2.597,13.776,6.616537,7.453613
2.598,13.784,6.617864,7.472656
2.599,13.792,6.619185,7.489746
2.6,13.799,6.620502,7.509766
2.601,13.807,6.621813,7.524902
2.602,13.814,6.62312,7.54248
2.603,13.822,6.624422,7.558594
2.604,13.829,6.625718,7.574219
2.605,13.837,6.627008,7.590332
2.606,13.844,6.628294,7.60498
2.607,13.852,6.629573,7.619629
2.608,13.859,6.630847,7.633789
2.609,13.867,6.632116,7.647461
2.61,13.875,6.633379,7.660645
2.611,13.882,6.634635,7.67334
2.612,13.89,6.635885,7.685059
2.613,13.897,6.63713,7.697754
2.614,13.905,6.638368,7.708496
2.615,13.912,6.6396,7.720215
2.616,13.92,6.640826,7.72998
2.617,13.927,6.642045,7.740723
2.618,13.935,6.643259,7.75
2.619,13.943,6.644465,7.759277
2.62,13.95,6.645665,7.768066
2.621,13.958,6.646859,7.776367
2.622,13.965,6.648046,7.783691
2.623,13.973,6.649227,7.791504
2.624,13.98,6.650401,7.797852
2.625,13.988,6.651569,7.805664
2.626,13.995,6.65273,7.810547
2.627,14.003,6.653884,7.816406
2.628,14.011,6.655033,7.821289
2.629,14.018,6.656174,7.82666
2.63,14.026,6.657309,7.830078
2.631,14.033,6.658438,7.833984
2.632,14.041,6.65956,7.837891
2.633,14.048,6.660676,7.840332
2.634,14.056,6.661786,7.842773
2.635,14.063,6.662889,7.844727
2.636,14.071,6.663987,7.844727
2.637,14.079,6.665078,7.845703
2.638,14.086,6.666163,7.844727
2.639,14.094,6.667243,7.844727
2.64,14.101,6.668317,7.842285
2.641,14.109,6.669384,7.840332
2.642,14.116,6.670447,7.836914
2.643,14.124,6.671503,7.833496
2.644,14.132,6.672554,7.829102
2.645,14.139,6.6736,7.824707
2.646,14.147,6.674641,7.818359
2.647,14.154,6.675676,7.812988
2.648,14.162,6.676707,7.805176
2.649,14.169,6.677732,7.79834
2.65,14.177,6.678753,7.789551
2.651,14.185,6.67977,7.781738
2.652,14.192,6.680781,7.770996
2.653,14.2,6.681789,7.762207
2.654,14.207,6.682792,7.750488
2.655,14.215,6.683791,7.73877
2.656,14.222,6.684786,7.727539
2.657,14.23,6.685777,7.714355
2.658,14.238,6.686765,7.700684
2.659,14.245,6.687748,7.687012
2.66,14.253,6.688729,7.672852
2.661,14.26,6.689706,7.656738
2.662,14.268,6.69068,7.641113
2.663,14.275,6.691651,7.624023
2.664,14.283,6.69262,7.606934
2.665,14.291,6.693585,7.589355
2.666,14.298,6.694548,7.570313
2.667,14.306,6.695509,7.55127
2.668,14.313,6.696467,7.53125
2.669,14.321,6.697423,7.510742
2.67,14.328,6.698378,7.489746
2.671,14.336,6.69933,7.467285
2.672,14.344,6.700281,7.445313
2.673,14.351,6.701231,7.421875
2.674,14.359,6.702178,7.398438
2.675,14.366,6.703125,7.373535
2.676,14.374,6.704071,7.349121
2.677,14.382,6.705016,7.322266
2.678,14.389,6.70596,7.296387
2.679,14.397,6.706903,7.269043
2.68,14.404,6.707846,7.242188
2.681,14.412,6.708789,7.213379
2.682,14.419,6.709731,7.184082
2.683,14.427,6.710673,7.154785
2.684,14.435,6.711616,7.125
2.685,14.442,6.712558,7.095703
2.686,14.45,6.713501,7.066895
2.687,14.457,6.714445,7.037598
2.688,14.465,6.715388,7.009277
2.689,14.473,6.716333,6.980469
2.69,14.48,6.717278,6.95166
2.691,14.488,6.718225,6.92334
2.692,14.495,6.719173,6.895508
2.693,14.503,6.720122,6.867188
2.694,14.511,6.721072,6.839844
2.695,14.518,6.722024,6.812012
2.696,14.526,6.722977,6.784668
2.697,14.533,6.723932,6.757813
2.698,14.541,6.724889,6.730469
2.699,14.549,6.725849,6.703125
2.7,14.556,6.72681,6.676758
2.701,14.564,6.727773,6.650391
2.702,14.571,6.728738,6.624023
2.703,14.579,6.729706,6.597656
2.704,14.587,6.730677,6.571777
2.705,14.594,6.73165,6.544922
2.706,14.602,6.732626,6.520508
2.707,14.609,6.733605,6.494629
2.708,14.617,6.734586,6.469238
2.709,14.625,6.735571,6.444336
2.71,14.632,6.736559,6.418945
2.711,14.64,6.73755,6.394531
2.712,14.647,6.738544,6.369629
2.713,14.655,6.739542,6.345215
2.714,14.663,6.740543,6.320801
2.715,14.67,6.741548,6.296875
2.716,14.678,6.742556,6.272949
2.717,14.685,6.743568,6.249023
2.718,14.693,6.744584,6.225586
2.719,14.701,6.745604,6.202148
2.72,14.708,6.746627,6.178711
2.721,14.716,6.747655,6.155762
2.722,14.723,6.748687,6.132813
2.723,14.731,6.749722,6.110352
2.724,14.739,6.750762,6.087402
2.725,14.746,6.751807,6.06543
2.726,14.754,6.752855,6.042969
2.727,14.761,6.753908,6.020996
2.728,14.769,6.754965,5.999023
2.729,14.777,6.756027,5.977539
2.73,14.784,6.757093,5.955566
2.731,14.792,6.758164,5.93457
2.732,14.8,6.75924,5.913574
2.733,14.807,6.76032,5.892578
2.734,14.815,6.761404,5.87207
2.735,14.822,6.762494,5.852051
2.736,14.83,6.763587,5.83252
2.737,14.838,6.764686,5.813965
2.738,14.845,6.76579,5.795898
2.739,14.853,6.766898,5.777832
2.74,14.86,6.7680110000000004,5.759766
2.741,14.868,6.769129,5.744141
2.742,14.876,6.770252,5.727539
2.743,14.883,6.771379,5.711426
2.744,14.891,6.772512,5.697266
2.745,14.899,6.77365,5.682129
2.746,14.906,6.774792,5.668457
2.747,14.914,6.775939,5.654297
2.748,14.921,6.777092,5.641602
2.749,14.929,6.778249,5.628906
2.75,14.937,6.779412,5.617188
2.751,14.944,6.780579,5.605469
2.752,14.952,6.781751,5.595215
2.753,14.959,6.782928,5.584961
2.754,14.967,6.784111,5.574219
2.755,14.975,6.785298,5.56543
2.756,14.982,6.78649,5.556152
2.757,14.99,6.787688,5.548828
2.758,14.998,6.78889,5.541016
2.759,15.005,6.790097,5.533691
2.76,15.013,6.791309,5.526855
2.761,15.02,6.792527,5.520996
2.762,15.028,6.793749,5.515625
2.763,15.036,6.794976,5.510254
2.764,15.043,6.796208,5.505859
2.765,15.051,6.797445,5.501953
2.766,15.059,6.798687,5.498535
2.767,15.066,6.799934,5.495605
2.768,15.074,6.801185,5.493164
2.769,15.082,6.802442,5.491699
2.77,15.089,6.803703,5.489746
2.771,15.097,6.804969,5.489746
2.772,15.104,6.80624,5.489258
2.773,15.112,6.807516,5.489258
2.774,15.12,6.808795,5.490234
2.775,15.127,6.810081,5.491211
2.776,15.135,6.81137,5.494141
2.777,15.143,6.812664,5.496094
2.778,15.15,6.813962,5.499023
2.779,15.158,6.815265,5.50293
2.78,15.166,6.816572,5.505859
2.781,15.173,6.817884,5.511719
2.782,15.181,6.8192,5.515625
2.783,15.188,6.82052,5.521484
2.784,15.196,6.821844,5.52832
2.785,15.204,6.823172,5.536133
2.786,15.211,6.824504,5.542969
2.787,15.219,6.82584,5.552734
2.788,15.227,6.82718,5.5625
2.789,15.234,6.828524,5.572266
2.79,15.242,6.829872,5.584961
2.791,15.25,6.831223,5.595703
2.792,15.257,6.832577,5.609375
2.793,15.265,6.833935,5.623047
2.794,15.272,6.835296,5.637695
2.795,15.28,6.83666,5.65332
2.796,15.288,6.838027,5.668945
2.797,15.295,6.839397,5.686523
2.798,15.303,6.84077,5.704102
2.799,15.311,6.842146,5.723633
2.8,15.318,6.843524,5.742188
2.801,15.326,6.844904,5.762695
2.802,15.334,6.846287,5.78418
2.803,15.341,6.847672,5.805664
2.804,15.349,6.849059,5.829102
2.805,15.357,6.850447,5.852539
2.806,15.364,6.851837,5.875977
2.807,15.372,6.853229,5.902344
2.808,15.38,6.854622,5.927734
2.809,15.387,6.856016,5.955078
2.81,15.395,6.857411,5.982422
2.811,15.402,6.858808,6.011719
2.812,15.41,6.860204,6.040039
2.813,15.418,6.861601,6.071289
2.814,15.425,6.862999,6.100586
2.815,15.433,6.864397,6.133789
2.816,15.441,6.865794,6.166016
2.817,15.448,6.867191,6.199219
2.818,15.456,6.868588,6.233398
2.819,15.464,6.869984,6.268555
2.82,15.471,6.871379,6.304688
2.821,15.479,6.872773,6.34082
2.822,15.487,6.874166,6.378906
2.823,15.494,6.875557,6.416992
2.824,15.502,6.876947,6.456055
2.825,15.51,6.878335,6.495117
2.826,15.517,6.879721,6.537109
2.827,15.525,6.881104,6.578125
2.828,15.533,6.882485,6.621094
2.829,15.54,6.883863,6.664063
2.83,15.548,6.885238,6.708008
2.831,15.556,6.88661,6.751953
2.832,15.563,6.887979,6.798828
2.833,15.571,6.889344,6.844727
2.834,15.579,6.890705,6.889648
2.835,15.586,6.892062,6.935547
2.836,15.594,6.893415,6.977539
2.837,15.602,6.894764,7.020508
2.838,15.609,6.896108,7.063477
2.839,15.617,6.897447,7.103516
2.84,15.625,6.89878,7.142578
2.841,15.632,6.900109,7.180664
2.842,15.64,6.901432,7.219727
2.843,15.648,6.90275,7.255859
2.844,15.655,6.904061,7.291992
2.845,15.663,6.905366,7.327148
2.846,15.671,6.906666,7.360352
2.847,15.678,6.907959,7.393555
2.848,15.686,6.909245,7.425781
2.849,15.694,6.910524,7.456055
2.85,15.701,6.911796,7.486328
2.851,15.709,6.913061,7.515625
2.852,15.717,6.914319,7.544922
2.853,15.724,6.915569,7.570313
2.854,15.732,6.916812,7.59668
2.855,15.74,6.918047,7.62207
2.856,15.747,6.919274,7.646484
2.857,15.755,6.920493,7.669922
2.858,15.763,6.921704,7.692383
2.859,15.77,6.922907,7.712891
2.86,15.778,6.924101,7.733398
2.861,15.786,6.925287,7.75293
2.862,15.793,6.926464,7.771484
2.863,15.801,6.927633,7.788086
2.864,15.809,6.928793,7.805664
2.865,15.816,6.929944,7.820313
2.866,15.824,6.931087,7.835938
2.867,15.832,6.93222,7.847656
2.868,15.839,6.933344,7.861328
2.869,15.847,6.93446,7.873047
2.87,15.855,6.935567,7.883789
2.871,15.862,6.936665,7.892578
2.872,15.87,6.937753,7.902344
2.873,15.878,6.938833,7.90918
2.874,15.885,6.939904,7.916016
2.875,15.893,6.940966,7.922852
2.876,15.901,6.942019,7.926758
2.877,15.908,6.943063,7.930664
2.878,15.916,6.944098,7.93457
2.879,15.924,6.945126,7.935547
2.88,15.931,6.946144,7.936523
2.881,15.939,6.947154,7.9375
2.882,15.947,6.948155,7.935547
2.883,15.954,6.949148,7.933594
2.884,15.962,6.950133,7.931641
2.885,15.97,6.95111,7.927734
2.886,15.978,6.95208,7.924805
2.887,15.985,6.953042,7.918945
2.888,15.993,6.953996,7.913086
2.889,16.001,6.954943,7.908203
2.89,16.008,6.955883,7.900391
2.891,16.016,6.956816,7.893555
2.892,16.024,6.957743,7.885742
2.893,16.031,6.958663,7.876953
2.894,16.039,6.959577,7.867188
2.895,16.047,6.960485,7.856445
2.896,16.054,6.961387,7.84668
2.897,16.062,6.962284,7.834961
2.898,16.07,6.963175,7.821289
2.899,16.077,6.964062,7.810547
2.9,16.085,6.964943,7.794922
2.901,16.093,6.965821,7.782227
2.902,16.101,6.966694,7.765625
2.903,16.108,6.967564,7.750977
2.904,16.116,6.968429,7.734375
2.905,16.124,6.969292,7.716797
2.906,16.131,6.970151,7.700195
2.907,16.139,6.971008,7.680664
2.908,16.147,6.971862,7.661133
2.909,16.154,6.972714,7.642578
2.91,16.162,6.973565,7.62207
2.911,16.17,6.974414,7.600586
2.912,16.177,6.975261,7.578125
2.913,16.185,6.976108,7.555664
2.914,16.193,6.976954,7.532227
2.915,16.201,6.977799,7.509766
2.916,16.208,6.978645,7.484375
2.917,16.216,6.979491,7.458984
2.918,16.224,6.980337,7.431641
2.919,16.231,6.981184,7.407227
2.92,16.239,6.982032,7.37793
2.921,16.247,6.982881,7.351563
2.922,16.254,6.983732,7.321289
2.923,16.262,6.984585,7.292969
2.924,16.27,6.98544,7.262695
2.925,16.278,6.986298,7.231445
2.926,16.285,6.987158,7.200195
2.927,16.293,6.988021,7.167969
2.928,16.301,6.988888,7.133789
2.929,16.308,6.989757,7.102539
2.93,16.316,6.990631,7.066406
2.931,16.324,6.991508,7.033203
2.932,16.331,6.992389,6.996094
2.933,16.339,6.993274,6.960938
2.934,16.347,6.994164,6.925781
2.935,16.355,6.995059,6.891602
2.936,16.362,6.995958,6.859375
2.937,16.37,6.996862,6.829102
2.938,16.378,6.997772,6.799805
2.939,16.385,6.998686,6.772461
2.94,16.393,6.999606,6.744141
2.941,16.401,7.000532,6.71875
2.942,16.409,7.001463,6.696289
2.943,16.416,7.0024,6.671875
2.944,16.424,7.003343,6.651367
2.945,16.432,7.004291,6.631836
2.946,16.439,7.005246,6.612305
2.947,16.447,7.006207,6.595703
2.948,16.455,7.007174,6.580078
2.949,16.462,7.008147,6.56543
2.95,16.47,7.009126,6.551758
2.951,16.478,7.010112,6.541016
2.952,16.486,7.011104,6.530273
2.953,16.493,7.012103,6.521484
2.954,16.501,7.013107,6.513672
2.955,16.509,7.014119,6.506836
2.956,16.516,7.015136,6.501953
2.957,16.524,7.01616,6.5
2.958,16.532,7.01719,6.496094
2.959,16.54,7.018227,6.49707
2.96,16.547,7.01927,6.496094
2.961,16.555,7.020319,6.498047
2.962,16.563,7.021374,6.50293
2.963,16.57,7.022435,6.505859
2.964,16.578,7.023503,6.512695
2.965,16.586,7.024576,6.520508
2.966,16.594,7.025655,6.52832
2.967,16.601,7.02674,6.539063
2.968,16.609,7.027831,6.550781
2.969,16.617,7.028927,6.5625
2.97,16.624,7.030028,6.578125
2.971,16.632,7.031135,6.592773
2.972,16.64,7.032247,6.609375
2.973,16.648,7.033364,6.629883
2.974,16.655,7.034486,6.647461
2.975,16.663,7.035612,6.668945
2.976,16.671,7.036744,6.692383
2.977,16.679,7.037879,6.71582
2.978,16.686,7.039019,6.740234
2.979,16.694,7.040163,6.765625
2.98,16.702,7.04131,6.795898
